DemandArea_Id	Region	ElArea_Id	LpgArea_Id	Area_Type	Biogas	Charcoal	Com-Firewood	Electricity	Ethanol	Free-Biomass	Free-Firewood	LPG	Pellets
64	Kayonza	228	27	rural	3.084	0.9843587675675678	1.2237717342342345	1.0	1.0	1.0	1.2237717342342345	1.0	1.0
64	Kayonza	228	27	urban	7.314350000000001	1.0599326706447834	1.5487625	1.0	1.0	1.0	1.5487625	1.0	1.0
65	Kayonza	181	27	rural	3.0840000000000005	0.98892905997358	1.2239125	1.0	1.0	1.0	1.2239125	1.0	1.0
65	Kayonza	181	27	urban	7.31435	1.0545338189793028	1.5487625	1.0	1.0	1.0	1.5487625	1.0	1.0
66	Kayonza	225	27	rural	3.0915747328554044	0.9548629218990939	1.2258061832138512	1.0	1.0	1.0	1.2258061832138512	1.0	1.0
66	Kayonza	225	27	urban	7.31435	1.0605817786206897	1.5487625	1.0	1.0	1.0	1.5487625	1.0	1.0
67	Kayonza	223	27	rural	3.0839999999999996	0.9136979092651759	1.2239125	1.0	1.0	1.0	1.2239125	1.0	1.0
67	Kayonza	223	27	urban	7.31435	1.04306702	1.5487625	1.0	1.0	1.0	1.5487625	1.0	1.0
68	Kayonza	230	27	rural	3.0839999999999996	1.0014712	1.2239125000000002	1.0	1.0	1.0	1.2239125000000002	1.0	1.0
68	Kayonza	230	27	urban	7.6286999999999985	1.03283404	1.8475249999999999	1.0	1.0	1.0	1.8475249999999999	1.0	1.0
69	Kirehe	264	28	rural	3.002	0.99496308	1.2307249999999998	1.0	1.0	1.0	1.2307249999999998	1.0	1.0
69	Kirehe	264	28	urban	7.0821	1.0651961749999999	1.313075	1.0	1.0	1.0	1.313075	1.0	1.0
70	Kirehe	268	28	rural	3.0020000000000002	0.9949084256451212	1.2306470114799104	1.0	1.0	1.0	1.2306470114799104	1.0	1.0
70	Kirehe	268	28	urban	7.164199999999999	1.04039235	1.37615	1.0	1.0	1.0	1.37615	1.0	1.0
71	Kirehe	275	28	rural	3.0028849557522124	0.990684119823009	1.2309462389380532	1.0	1.0	1.0	1.2309462389380532	1.0	1.0
71	Kirehe	275	28	urban	7.1436835777126095	1.067105265909091	1.3900544721407626	1.0	1.0	1.0	1.3900544721407626	1.0	1.0
72	Kirehe	269	28	rural	3.0020000000000002	0.9940838778311388	1.230725	1.0	1.0	1.0	1.230725	1.0	1.0
72	Kirehe	269	28	urban	7.0821	1.065196175	1.3130750000000002	1.0	1.0	1.0	1.3130750000000002	1.0	1.0
73	Kirehe	265	28	rural	3.0020000000000002	0.9949493525593294	1.230725	1.0	1.0	1.0	1.230725	1.0	1.0
73	Kirehe	265	28	urban	7.0821	1.065196175	1.3130750000000002	1.0	1.0	1.0	1.3130750000000002	1.0	1.0
