DemandArea_Id	Region	ElArea_Id	LpgArea_Id	Area_Type	E_Elast_Demand	Invest_Cap	Will_Pay	Change_Fact	Better_Fact	Worse_Fact	Social_Weight	Health	Time_Gender	Emissions	Deforestation	SocClust_5_Electricity_Weight	SocClust_5_CookingHeating_Weight	SocClust_5_SCP_SocClust_Id	SocClust_5_SCP_SocClust_Name	SocClust_5_SCP_Is_Urban	SocClust_5_SCP_Elasticity	SocClust_5_SCP_Budget	SocClust_5_SCP_WTP	SocClust_5_SCP_Penalty	SocClust_5_SCP_Better	SocClust_5_SCP_Worse	SocClust_5_SCP_Social_weight	SocClust_5_SCP_Health	SocClust_5_SCP_Time_gender	SocClust_5_SCP_Emissions	SocClust_5_SCP_Deforestation	SocClust_4_Electricity_Weight	SocClust_4_CookingHeating_Weight	SocClust_4_SCP_SocClust_Id	SocClust_4_SCP_SocClust_Name	SocClust_4_SCP_Is_Urban	SocClust_4_SCP_Elasticity	SocClust_4_SCP_Budget	SocClust_4_SCP_WTP	SocClust_4_SCP_Penalty	SocClust_4_SCP_Better	SocClust_4_SCP_Worse	SocClust_4_SCP_Social_weight	SocClust_4_SCP_Health	SocClust_4_SCP_Time_gender	SocClust_4_SCP_Emissions	SocClust_4_SCP_Deforestation	SocClust_3_Electricity_Weight	SocClust_3_CookingHeating_Weight	SocClust_3_SCP_SocClust_Id	SocClust_3_SCP_SocClust_Name	SocClust_3_SCP_Is_Urban	SocClust_3_SCP_Elasticity	SocClust_3_SCP_Budget	SocClust_3_SCP_WTP	SocClust_3_SCP_Penalty	SocClust_3_SCP_Better	SocClust_3_SCP_Worse	SocClust_3_SCP_Social_weight	SocClust_3_SCP_Health	SocClust_3_SCP_Time_gender	SocClust_3_SCP_Emissions	SocClust_3_SCP_Deforestation	SocClust_2_Electricity_Weight	SocClust_2_CookingHeating_Weight	SocClust_2_SCP_SocClust_Id	SocClust_2_SCP_SocClust_Name	SocClust_2_SCP_Is_Urban	SocClust_2_SCP_Elasticity	SocClust_2_SCP_Budget	SocClust_2_SCP_WTP	SocClust_2_SCP_Penalty	SocClust_2_SCP_Better	SocClust_2_SCP_Worse	SocClust_2_SCP_Social_weight	SocClust_2_SCP_Health	SocClust_2_SCP_Time_gender	SocClust_2_SCP_Emissions	SocClust_2_SCP_Deforestation	SocClust_1_Electricity_Weight	SocClust_1_CookingHeating_Weight	SocClust_1_SCP_SocClust_Id	SocClust_1_SCP_SocClust_Name	SocClust_1_SCP_Is_Urban	SocClust_1_SCP_Elasticity	SocClust_1_SCP_Budget	SocClust_1_SCP_WTP	SocClust_1_SCP_Penalty	SocClust_1_SCP_Better	SocClust_1_SCP_Worse	SocClust_1_SCP_Social_weight	SocClust_1_SCP_Health	SocClust_1_SCP_Time_gender	SocClust_1_SCP_Emissions	SocClust_1_SCP_Deforestation	SocClust_9_Electricity_Weight	SocClust_9_CookingHeating_Weight	SocClust_9_SCP_SocClust_Id	SocClust_9_SCP_SocClust_Name	SocClust_9_SCP_Is_Urban	SocClust_9_SCP_Elasticity	SocClust_9_SCP_Budget	SocClust_9_SCP_WTP	SocClust_9_SCP_Penalty	SocClust_9_SCP_Better	SocClust_9_SCP_Worse	SocClust_9_SCP_Social_weight	SocClust_9_SCP_Health	SocClust_9_SCP_Time_gender	SocClust_9_SCP_Emissions	SocClust_9_SCP_Deforestation	SocClust_8_Electricity_Weight	SocClust_8_CookingHeating_Weight	SocClust_8_SCP_SocClust_Id	SocClust_8_SCP_SocClust_Name	SocClust_8_SCP_Is_Urban	SocClust_8_SCP_Elasticity	SocClust_8_SCP_Budget	SocClust_8_SCP_WTP	SocClust_8_SCP_Penalty	SocClust_8_SCP_Better	SocClust_8_SCP_Worse	SocClust_8_SCP_Social_weight	SocClust_8_SCP_Health	SocClust_8_SCP_Time_gender	SocClust_8_SCP_Emissions	SocClust_8_SCP_Deforestation	SocClust_10_Electricity_Weight	SocClust_10_CookingHeating_Weight	SocClust_10_SCP_SocClust_Id	SocClust_10_SCP_SocClust_Name	SocClust_10_SCP_Is_Urban	SocClust_10_SCP_Elasticity	SocClust_10_SCP_Budget	SocClust_10_SCP_WTP	SocClust_10_SCP_Penalty	SocClust_10_SCP_Better	SocClust_10_SCP_Worse	SocClust_10_SCP_Social_weight	SocClust_10_SCP_Health	SocClust_10_SCP_Time_gender	SocClust_10_SCP_Emissions	SocClust_10_SCP_Deforestation	SocClust_7_Electricity_Weight	SocClust_7_CookingHeating_Weight	SocClust_7_SCP_SocClust_Id	SocClust_7_SCP_SocClust_Name	SocClust_7_SCP_Is_Urban	SocClust_7_SCP_Elasticity	SocClust_7_SCP_Budget	SocClust_7_SCP_WTP	SocClust_7_SCP_Penalty	SocClust_7_SCP_Better	SocClust_7_SCP_Worse	SocClust_7_SCP_Social_weight	SocClust_7_SCP_Health	SocClust_7_SCP_Time_gender	SocClust_7_SCP_Emissions	SocClust_7_SCP_Deforestation	SocClust_6_Electricity_Weight	SocClust_6_CookingHeating_Weight	SocClust_6_SCP_SocClust_Id	SocClust_6_SCP_SocClust_Name	SocClust_6_SCP_Is_Urban	SocClust_6_SCP_Elasticity	SocClust_6_SCP_Budget	SocClust_6_SCP_WTP	SocClust_6_SCP_Penalty	SocClust_6_SCP_Better	SocClust_6_SCP_Worse	SocClust_6_SCP_Social_weight	SocClust_6_SCP_Health	SocClust_6_SCP_Time_gender	SocClust_6_SCP_Emissions	SocClust_6_SCP_Deforestation
6	Bugesera	2	30	rural	0.30000000000000177	19.999999999999673	0.06999999999999887	0.19999999999999674	3.9999999999999347	5.999999999999903	0.3499999999999943	0.19999999999999674	0.6999999999999886	0.049999999999999184	0.049999999999999184	182259.75000000015	1003848.7170000017	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	21257.55000000008	1060326.5939999954	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1826.2500000000016	91093.34999999993	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																	27393.75	13664.0025	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
6	Bugesera	2	30	urban	0.30000000000000027	25.000000000000004	0.1	0.30000000000000004	4.000000000000001	6.0	0.35000000000000003	0.2	0.7000000000000001	0.05	0.05																																																																																	1570.575000000001	78340.28099999994	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	219.15	10931.202	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	14317.800000000007	78340.28099999996	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																
7	Bugesera	1	30	rural	0.30000000000000004	20.000000000000004	0.07	0.2	4.0	6.0	0.35000000000000003	0.2	0.7000000000000001	0.05	0.05	14536.95	83805.88199999994	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	2081.925000000002	103846.41899999992	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	438.2999999999999	21862.403999999995	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																																																
7	Bugesera	1	30	urban	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0																																																																																																																																																																
8	Bugesera	21	30	rural	0.2999999999999973	20.000000000000906	0.07000000000000318	0.20000000000000906	4.000000000000181	6.000000000000271	0.35000000000001585	0.20000000000000906	0.7000000000000317	0.050000000000002265	0.050000000000002265	884635.4999999866	4796975.8110000575	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	84774.52499999877	4228553.307000136	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	9496.499999999955	473685.420000003	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	730.5	14574.936	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	126011.25	62854.41150000001	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
8	Bugesera	21	30	urban	0.30000000000001004	24.999999999999535	0.09999999999999813	0.2999999999999944	3.999999999999926	5.999999999999888	0.3499999999999935	0.19999999999999626	0.699999999999987	0.049999999999999066	0.049999999999999066																																																																																	37109.40000000071	1851016.8720000326	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	12235.874999999927	610325.4450000023	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	234198.30000000107	1282594.3680000056	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	834231.0	209514.70500000002	7.0	com_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	65745.0	32793.60600000001	6.0	adm_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05
9	Bugesera	5	30	rural	0.30000000000001237	19.999999999999744	0.06999999999999912	0.19999999999999743	3.999999999999948	5.999999999999923	0.3499999999999954	0.19999999999999743	0.6999999999999909	0.04999999999999936	0.04999999999999936	41711.549999999974	242308.3109999998	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	30060.07500000043	1499396.541000016	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	8802.524999999961	439069.9470000025	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1461000.0	0.0	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	10957.5	5465.601000000001	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
9	Bugesera	5	30	urban	0.30000000000000837	24.99999999999981	0.09999999999999927	0.29999999999999777	3.9999999999999694	5.999999999999955	0.3499999999999974	0.19999999999999854	0.6999999999999948	0.049999999999999635	0.049999999999999635																																																																																	16180.574999999888	807087.080999999	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	9569.549999999954	477329.15400000307	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	21330.600000000013	122065.08899999992	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	54787.5	18218.670000000002	7.0	com_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	27393.75	13664.0025	6.0	adm_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05
10	Bugesera	14	30	rural	0.30000000000000476	19.99999999999997	0.06999999999999991	0.19999999999999973	3.9999999999999942	5.999999999999991	0.34999999999999953	0.19999999999999973	0.6999999999999991	0.04999999999999993	0.04999999999999993	297386.55000000226	1688870.7090000117	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	122541.37499999275	6112363.784999743	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	38095.57500000075	1900207.281000035	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1461000.0	291498.72000000003	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	5628502.5	5868233.607	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
10	Bugesera	14	30	urban	0.29999999999997795	25.000000000000828	0.10000000000000334	0.3000000000000099	4.000000000000132	6.0000000000002	0.35000000000001164	0.20000000000000667	0.7000000000000233	0.05000000000000167	0.05000000000000167																																																																																	109684.5749999948	5471066.600999877	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	56211.97500000147	2803853.3130000774	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	201398.8500000013	1169638.6140000026	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	54787.5	18218.670000000002	7.0	com_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	208192.5	103846.41900000001	6.0	adm_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05
11	Bugesera	17	30	rural	0.299999999999991	20.000000000000753	0.07000000000000263	0.2000000000000075	4.00000000000015	6.000000000000225	0.35000000000001313	0.2000000000000075	0.7000000000000263	0.050000000000001876	0.050000000000001876	699599.8499999942	3751224.1530000954	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	97960.04999999667	4886247.293999999	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	18554.69999999997	925508.435999997	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	3685372.5	162146.16300000003	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1581532.5	60121.611000000004	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
11	Bugesera	17	30	urban	0.2999999999999861	25.000000000001627	0.1000000000000065	0.3000000000000195	4.00000000000026	6.00000000000039	0.35000000000002274	0.200000000000013	0.7000000000000455	0.05000000000000325	0.05000000000000325																																																																																	62129.025000001704	3098995.7670000913	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	30936.675000000465	1543121.349000018	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	401848.05000000267	2140693.7250000206	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	7305.0	0.0	7.0	com_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	147926.25	73785.6135	6.0	adm_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05
12	Bugesera	11	30	rural	0.30000000000000104	19.999999999999616	0.06999999999999866	0.1999999999999962	3.9999999999999236	5.999999999999885	0.3499999999999933	0.1999999999999962	0.6999999999999866	0.04999999999999905	0.04999999999999905	84372.74999999968	497369.69100000267	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	46350.225000001075	2311949.2230000542	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	22243.72500000012	1109517.0029999977	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	2922000.0	0.0	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1625362.5	81984.015	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
12	Bugesera	11	30	urban	0.3	25.000000000000004	0.10000000000000002	0.3	4.0	6.000000000000001	0.35000000000000003	0.20000000000000004	0.7000000000000001	0.05000000000000001	0.05000000000000001																																																																																	219.15	10931.202	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	36.525	1821.867	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1168.8	7287.468	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																
13	Bugesera	6	30	rural	0.3000000000000003	20.000000000000007	0.07000000000000002	0.20000000000000007	4.000000000000001	6.000000000000001	0.35000000000000003	0.20000000000000007	0.7000000000000001	0.05000000000000002	0.05000000000000002	4602.15	27328.00499999999	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	876.5999999999997	43724.807999999975	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	913.1249999999997	45546.674999999974	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																	1461000.0	0.0	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
13	Bugesera	6	30	urban	0.3	24.999999999999996	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																	36.525	1821.867	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																
14	Bugesera	12	30	rural	0.29999999999997734	20.000000000001577	0.07000000000000554	0.2000000000000158	4.000000000000316	6.000000000000474	0.3500000000000276	0.2000000000000158	0.7000000000000552	0.05000000000000395	0.05000000000000395	146976.59999999971	861743.0909999987	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	106068.59999999538	5290701.7679999145	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	41857.6500000009	2087859.5820000437	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	7305.0	0.0	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	115053.75	57388.81050000001	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
14	Bugesera	12	30	urban	0.2999999999999997	25.000000000000004	0.1	0.3	4.0	6.000000000000001	0.35000000000000003	0.2	0.7000000000000001	0.05	0.05																																																																																	2556.750000000003	127530.6899999999	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1168.8	58299.74399999996	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	10884.45	63765.344999999965	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																	27393.75	13664.0025	6.0	adm_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05
15	Bugesera	7	30	rural	0.29999999999997873	20.000000000001663	0.07000000000000581	0.20000000000001664	4.000000000000332	6.000000000000497	0.3500000000000289	0.20000000000001664	0.7000000000000578	0.05000000000000416	0.05000000000000416	187957.65000000084	1096763.933999998	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	95622.44999999704	4769647.806000023	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	39045.225000000784	1947575.823000037	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	7305.0	0.0	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	197235.0	98380.818	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
15	Bugesera	7	30	urban	0.30000000000000476	24.99999999999942	0.09999999999999769	0.29999999999999305	3.999999999999907	5.9999999999998614	0.3499999999999919	0.19999999999999538	0.6999999999999837	0.049999999999998844	0.049999999999998844																																																																																	20673.150000000056	1031176.7219999952	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	16326.674999999886	814374.5489999988	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	40834.94999999998	236842.70999999982	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																	93138.75	46457.6085	6.0	adm_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05
16	Bugesera	15	30	rural	0.3000000000000494	20.000000000001737	0.07000000000000609	0.20000000000001739	4.000000000000347	6.0000000000005205	0.3500000000000304	0.20000000000001739	0.7000000000000608	0.050000000000004347	0.050000000000004347	205051.3500000014	1206075.9540000034	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	93869.24999999732	4682198.190000041	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	39520.0500000008	1971260.0940000382	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																	1630841.25	84716.8155	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
16	Bugesera	15	30	urban	0.30000000000000415	25.000000000002228	0.10000000000000892	0.30000000000002675	4.000000000000356	6.000000000000534	0.3500000000000311	0.20000000000001783	0.7000000000000622	0.05000000000000446	0.05000000000000446																																																																																	64868.40000000181	3235635.7920000977	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	59280.07500000159	2956890.1410000846	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	158226.30000000002	901824.1649999991	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	204540.0	71052.81300000001	7.0	com_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1762331.25	150304.0275	6.0	adm_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05
17	Bugesera	20	30	rural	0.2999999999999976	19.99999999999809	0.06999999999999332	0.19999999999998092	3.999999999999617	5.999999999999428	0.3499999999999665	0.19999999999998092	0.699999999999933	0.04999999999999523	0.04999999999999523	862866.5999999912	4795153.944000059	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	169329.8999999853	8446175.411999285	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	48030.37500000114	2395755.105000058	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	3667110.0	1165994.8800000001	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1734937.5	136640.025	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
17	Bugesera	20	30	urban	0.3000000000000068	25.00000000000011	0.10000000000000048	0.3000000000000013	4.000000000000018	6.000000000000025	0.35000000000000153	0.20000000000000095	0.7000000000000031	0.05000000000000024	0.05000000000000024																																																																																	106689.52499999528	5321673.506999908	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	31813.2750000005	1586846.1570000201	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	777032.8499999945	4305071.721000115	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	125646.0	63765.345	7.0	com_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	328725.0	163968.02999999994	6.0	adm_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05
18	Bugesera	16	30	rural	0.30000000000002813	20.000000000001915	0.07000000000000672	0.20000000000001913	4.000000000000383	6.0000000000005755	0.35000000000003356	0.20000000000001913	0.7000000000000671	0.050000000000004784	0.050000000000004784	114980.69999999949	675912.6570000012	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	84445.79999999882	4212156.504000139	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	45911.92500000106	2290086.819000053	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	792592.5	309717.39	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	213671.25	106579.2195	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
18	Bugesera	16	30	urban	0.3000000000000023	24.99999999999991	0.09999999999999966	0.29999999999999893	3.9999999999999862	5.99999999999998	0.34999999999999876	0.19999999999999932	0.6999999999999975	0.04999999999999983	0.04999999999999983																																																																																	3068.1000000000045	153036.8279999999	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	2410.650000000003	120243.2219999999	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	2848.95	16396.803	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																	93138.75	46457.6085	6.0	adm_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05
19	Bugesera	8	30	rural	0.29999999999997745	20.000000000001368	0.0700000000000048	0.20000000000001372	4.0000000000002744	6.000000000000412	0.350000000000024	0.20000000000001372	0.700000000000048	0.05000000000000343	0.05000000000000343	234563.55000000095	1329962.910000003	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	103438.7999999958	5159527.343999942	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	42843.825000000936	2137049.991000046	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	62092.5	18218.670000000002	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	158883.75	79251.2145	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
