DemandArea_Id	Region	ElArea_Id	LpgArea_Id	SocClust_Id	Area_Type	Electricity_Demand	CookingHeating_Demand
185	Gasabo	90	2	10	urban	348521.55000000214	1854660.6060000164
185	Gasabo	90	2	9	urban	35392.72500000064	1765389.1230000285
185	Gasabo	90	2	8	urban	3981.2250000000067	198583.50299999985
185	Gasabo	90	2	7	urban	62092.5	18218.670000000002
185	Gasabo	90	2	3	rural	3871.6500000000065	193117.90199999986
185	Gasabo	90	2	1	rural	76702.5	38259.207
185	Gasabo	90	2	6	urban	38351.25	19129.6035
186	Gasabo	81	2	10	urban	972295.4999999938	4988271.846000066
186	Gasabo	81	2	8	urban	4857.825	242308.3109999998
186	Gasabo	81	2	9	urban	31046.25000000047	1548586.9500000183
186	Gasabo	81	2	6	urban	11039681.25	4479060.0195
186	Gasabo	81	2	7	urban	2173237.5	2328346.0260000005
187	Gasabo	83	2	10	urban	1943056.9499999818	9839903.666999903
187	Gasabo	83	2	9	urban	59645.325000001605	2975108.8110000854
187	Gasabo	83	2	7	urban	3892834.5	3616405.995000001
187	Gasabo	83	2	8	urban	10957.49999999994	546560.1000000034
187	Gasabo	83	2	6	urban	9312048.75	2782901.8424999993
188	Kicukiro	42	3	10	urban	1766202.899999941	9572089.217999633
188	Kicukiro	42	3	9	urban	196541.02499998096	9803466.326999696
188	Kicukiro	42	3	8	urban	48213.00000000115	2404864.4400000586
188	Kicukiro	42	3	5	rural	8619.9	45546.67499999998
188	Kicukiro	42	3	4	rural	584.3999999999999	29149.87199999999
188	Kicukiro	42	3	3	rural	474.8249999999999	23684.270999999993
188	Kicukiro	42	3	7	urban	2550175.5	705062.5290000001
188	Kicukiro	42	3	6	urban	4563798.75	90182.41649999999
188	Kicukiro	42	3	2	rural	730500.0	145749.36000000002
189	Kicukiro	258	3	9	urban	105812.92499999542	5277948.698999917
189	Kicukiro	258	3	8	urban	5259.599999999996	262348.8479999998
189	Kicukiro	258	3	10	urban	1466405.69999996	7817631.296999772
189	Kicukiro	258	3	7	urban	7305.0	0.0
189	Kicukiro	258	3	4	rural	13660.349999999913	681378.2580000011
189	Kicukiro	258	3	5	rural	285187.20000000164	1515793.3440000124
189	Kicukiro	258	3	3	rural	365.24999999999994	18218.67
189	Kicukiro	258	3	1	rural	1497525.0	182186.7
189	Kicukiro	258	3	6	urban	126011.25	62854.41150000001
190	Kicukiro	253	3	8	urban	20344.425000000043	1014779.9189999955
190	Kicukiro	253	3	9	urban	115711.19999999384	5771674.655999814
190	Kicukiro	253	3	10	urban	1543765.6499999631	8331397.790999746
190	Kicukiro	253	3	7	urban	233760.0	200405.36999999997
190	Kicukiro	253	3	6	urban	197235.0	524697.6960000001
190	Kicukiro	253	3	4	rural	36.525	1821.867
190	Kicukiro	253	3	3	rural	36.525	1821.867
191	Kicukiro	248	3	9	urban	101977.79999999603	5086652.663999957
191	Kicukiro	248	3	8	urban	8400.749999999965	419029.4100000022
191	Kicukiro	248	3	10	urban	1393136.5499999865	7367630.14799995
191	Kicukiro	248	3	5	rural	1095.75	5465.601
191	Kicukiro	248	3	4	rural	109.57499999999999	5465.601
191	Kicukiro	248	3	6	urban	4605802.5	395345.13900000014
191	Kicukiro	248	3	7	urban	100078.5	83805.882
192	Kicukiro	243	3	10	urban	1934948.399999956	10151442.92399985
192	Kicukiro	243	3	9	urban	72794.32500000068	3630980.9310001163
192	Kicukiro	243	3	8	urban	12381.974999999926	617612.9130000022
192	Kicukiro	243	3	4	rural	109.57499999999999	5465.601
192	Kicukiro	243	3	5	rural	584.4	3643.734
192	Kicukiro	243	3	6	urban	9019848.75	695042.2605000001
192	Kicukiro	243	3	7	urban	1302481.5	1226116.491
193	Kicukiro	255	3	9	urban	80793.2999999994	4029969.804000135
193	Kicukiro	255	3	8	urban	12016.72499999993	599394.2430000025
193	Kicukiro	255	3	10	urban	2352136.9500000305	11887682.175000003
193	Kicukiro	255	3	7	urban	1104516.0	859921.224
193	Kicukiro	255	3	6	urban	3709113.75	512855.5605000001
194	Kicukiro	252	3	10	urban	2895921.1500000274	14884653.389999827
194	Kicukiro	252	3	9	urban	102890.92499999588	5132199.3389999475
194	Kicukiro	252	3	8	urban	16399.724999999886	818018.2829999988
194	Kicukiro	252	3	7	urban	2293039.5	2018628.636
194	Kicukiro	252	3	6	urban	8367877.5	2924096.534999998
195	Kicukiro	242	3	9	urban	100261.1249999963	5001024.914999975
195	Kicukiro	242	3	10	urban	2908777.9500000216	14680604.28599983
195	Kicukiro	242	3	8	urban	15084.824999999899	752431.0709999999
195	Kicukiro	242	3	6	urban	12080643.75	6248092.8765
195	Kicukiro	242	3	7	urban	1130083.5	1189679.151
195	Kicukiro	242	3	4	rural	255.675	12753.069
195	Kicukiro	242	3	5	rural	3141.1499999999996	18218.67
195	Kicukiro	242	3	3	rural	36.525	1821.867
196	Kicukiro	246	3	10	urban	639625.8000000003	3201020.319000054
196	Kicukiro	246	3	9	urban	20782.72500000006	1036642.3229999951
196	Kicukiro	246	3	8	urban	2593.2750000000033	129352.5569999999
196	Kicukiro	246	3	7	urban	282703.5	225911.50800000003
196	Kicukiro	246	3	6	urban	558832.5	114777.62099999998
197	Kicukiro	244	3	9	urban	112204.7999999944	5596775.423999851
197	Kicukiro	244	3	10	urban	2820022.200000047	14718863.49300008
197	Kicukiro	244	3	8	urban	10153.949999999948	506479.0260000035
197	Kicukiro	244	3	6	urban	6569021.25	4435335.211499996
197	Kicukiro	244	3	7	urban	2540679.0	2315592.9569999995
198	Kicukiro	254	3	10	urban	3007906.799999958	15332832.671999676
198	Kicukiro	254	3	9	urban	99932.39999999636	4984628.111999978
198	Kicukiro	254	3	8	urban	14683.049999999903	732390.5340000002
198	Kicukiro	254	3	6	urban	13572690.0	4543736.297999995
198	Kicukiro	254	3	7	urban	3800791.5	2944137.0720000025
199	Kicukiro	245	3	10	urban	1600233.2999999998	8110951.883999982
199	Kicukiro	245	3	9	urban	39373.9500000008	1963972.6260000379
199	Kicukiro	245	3	8	urban	6099.674999999987	304251.78900000046
199	Kicukiro	245	3	6	urban	7582590.0	6711758.028000001
199	Kicukiro	245	3	7	urban	1286410.5	1300813.038
200	Kicukiro	247	3	9	urban	77396.47499999995	3860536.173000127
200	Kicukiro	247	3	10	urban	2910531.149999987	14762588.300999628
200	Kicukiro	247	3	8	urban	11724.524999999932	584819.3070000027
200	Kicukiro	247	3	6	urban	13335277.5	7824918.765000001
200	Kicukiro	247	3	7	urban	1960662.0	1455671.733
201	Kicukiro	250	3	9	urban	68338.27500000139	3408713.157000106
201	Kicukiro	250	3	10	urban	2054092.9499999962	10357313.894999824
201	Kicukiro	250	3	8	urban	11432.324999999935	570244.371000003
201	Kicukiro	250	3	7	urban	1285680.0	1288059.969
201	Kicukiro	250	3	6	urban	4757381.25	2034114.5055000004
202	Kicukiro	257	3	9	urban	37292.025000000714	1860126.207000033
202	Kicukiro	257	3	8	urban	6720.599999999981	335223.5280000009
202	Kicukiro	257	3	10	urban	1805065.4999999974	9103869.398999885
202	Kicukiro	257	3	6	urban	8873748.75	2137960.9245
202	Kicukiro	257	3	7	urban	5597091.0	2120653.188
203	Kicukiro	149	3	9	urban	18627.749999999975	929152.1699999969
203	Kicukiro	149	3	10	urban	863304.9000000006	4434424.278000099
203	Kicukiro	149	3	6	urban	3508226.25	554758.5015
203	Kicukiro	149	3	7	urban	960607.5	650406.519
203	Kicukiro	149	3	8	urban	2154.975000000002	107490.15299999992
204	Kicukiro	256	3	10	urban	1439158.049999999	7192730.915999992
204	Kicukiro	256	3	9	urban	35575.350000000646	1774498.458000029
204	Kicukiro	256	3	8	urban	9094.724999999959	453644.8830000027
204	Kicukiro	256	3	7	urban	4331865.0	1306278.6390000002
204	Kicukiro	256	3	6	urban	12960896.25	6643438.015500002
204	Kicukiro	256	3	5	rural	3652.499999999999	20040.536999999997
204	Kicukiro	256	3	4	rural	73.05	3643.734
205	Kicukiro	249	3	10	urban	2284492.650000005	11479583.966999812
205	Kicukiro	249	3	9	urban	37986.00000000074	1894741.6800000346
205	Kicukiro	249	3	7	urban	2337600.0	1991300.6309999998
205	Kicukiro	249	3	8	urban	5296.124999999995	264170.71499999985
205	Kicukiro	249	3	6	urban	3575797.5	2104256.3850000007
206	Kicukiro	251	3	10	urban	603685.2000000023	3135433.1070000655
206	Kicukiro	251	3	9	urban	38205.15000000075	1905672.8820000351
206	Kicukiro	251	3	8	urban	9167.774999999958	457288.61700000276
206	Kicukiro	251	3	7	urban	281973.0	142105.626
206	Kicukiro	251	3	6	urban	84007.5	610325.4450000001
207	Kicukiro	259	3	9	urban	119984.62499999316	5984833.09499977
207	Kicukiro	259	3	10	urban	1635954.7499999776	8515406.357999833
207	Kicukiro	259	3	5	rural	26809.350000000002	138461.8919999999
207	Kicukiro	259	3	4	rural	1497.5250000000008	74696.54699999995
207	Kicukiro	259	3	3	rural	109.57499999999999	5465.601
207	Kicukiro	259	3	8	urban	23449.050000000167	1169638.6140000005
207	Kicukiro	259	3	6	urban	5027666.25	441802.7475000002
207	Kicukiro	259	3	7	urban	311923.5	302429.922
208	Kicukiro	260	3	9	urban	77359.94999999995	3858714.306000127
208	Kicukiro	260	3	10	urban	831089.8499999923	4385233.869000103
208	Kicukiro	260	3	8	urban	16290.149999999887	812552.6819999989
208	Kicukiro	260	3	6	urban	2076446.25	591195.8415000002
208	Kicukiro	260	3	4	rural	109.57499999999999	5465.601
208	Kicukiro	260	3	5	rural	1168.8	7287.468
208	Kicukiro	260	3	7	urban	289278.0	267814.449
209	Nyarugenge	458	1	9	urban	86600.77499999848	4319646.657000117
209	Nyarugenge	458	1	10	urban	1355515.7999999612	7396780.019999815
209	Nyarugenge	458	1	8	urban	15559.649999999894	776115.3419999995
209	Nyarugenge	458	1	7	urban	756798.0	555669.4349999999
209	Nyarugenge	458	1	6	urban	2297422.5	1390084.5210000004
210	Nyarugenge	457	1	9	urban	102014.32499999602	5088474.530999957
210	Nyarugenge	457	1	10	urban	3162772.8000000683	16719273.459000066
210	Nyarugenge	457	1	6	urban	9427102.5	4119241.2869999963
210	Nyarugenge	457	1	7	urban	1667731.5	1497574.674
210	Nyarugenge	457	1	8	urban	14938.7249999999	745143.603
210	Nyarugenge	457	1	4	rural	474.8249999999999	23684.270999999993
210	Nyarugenge	457	1	3	rural	255.675	12753.069
210	Nyarugenge	457	1	5	rural	1753.2	10931.202
211	Nyarugenge	452	1	9	urban	166006.12499998583	8280385.514999291
211	Nyarugenge	452	1	4	rural	3433.3500000000054	171255.49799999988
211	Nyarugenge	452	1	10	urban	3475280.700000117	18413609.76899986
211	Nyarugenge	452	1	8	urban	25129.200000000234	1253444.4960000045
211	Nyarugenge	452	1	5	rural	25786.650000000027	145749.3599999999
211	Nyarugenge	452	1	3	rural	109.57499999999999	5465.601
211	Nyarugenge	452	1	7	urban	1752469.5	1586846.157
211	Nyarugenge	452	1	6	urban	4375695.0	2834825.0519999987
212	Nyarugenge	459	1	9	urban	28635.600000000373	1428343.7280000127
212	Nyarugenge	459	1	10	urban	892744.0499999883	4764182.205000072
212	Nyarugenge	459	1	7	urban	515733.0	395345.1389999999
212	Nyarugenge	459	1	8	urban	3542.9250000000056	176721.09899999987
212	Nyarugenge	459	1	6	urban	6550758.75	614880.1125
212	Nyarugenge	459	1	5	rural	4309.95	25506.13799999999
212	Nyarugenge	459	1	3	rural	401.7749999999999	20040.536999999997
212	Nyarugenge	459	1	4	rural	949.6499999999996	47368.54199999997
212	Nyarugenge	459	1	2	rural	7305.0	0.0
213	Nyarugenge	460	1	9	urban	30425.325000000445	1517615.211000017
213	Nyarugenge	460	1	10	urban	897053.9999999985	4647582.717000081
213	Nyarugenge	460	1	8	urban	4346.475000000005	216802.17299999984
213	Nyarugenge	460	1	6	urban	13707832.5	3357700.8809999973
213	Nyarugenge	460	1	7	urban	2629069.5	2421261.2430000002
214	Nyarugenge	454	1	9	urban	132110.92499999123	6589692.938999644
214	Nyarugenge	454	1	10	urban	2468067.299999936	13478172.065999929
214	Nyarugenge	454	1	8	urban	17787.67499999994	887249.2289999976
214	Nyarugenge	454	1	7	urban	3226618.5	2525107.662
214	Nyarugenge	454	1	6	urban	18823158.75	3937965.520499995
215	Nyarugenge	450	1	10	urban	1755610.6499999487	9532008.143999754
215	Nyarugenge	450	1	9	urban	137516.62499999037	6859329.254999587
215	Nyarugenge	450	1	8	urban	29804.40000000042	1486643.4720000154
215	Nyarugenge	450	1	6	urban	9947583.75	3267518.464499999
215	Nyarugenge	450	1	7	urban	2973135.0	2164377.995999999
215	Nyarugenge	450	1	3	rural	1570.575000000001	78340.28099999994
215	Nyarugenge	450	1	4	rural	6355.349999999985	317004.85800000065
215	Nyarugenge	450	1	5	rural	44487.44999999996	256883.2469999998
215	Nyarugenge	450	1	1	rural	54787.5	27328.005
216	Nyarugenge	456	1	10	urban	366126.600000003	2014984.9020000198
216	Nyarugenge	456	1	9	urban	25238.775000000238	1258910.0970000047
216	Nyarugenge	456	1	8	urban	5624.849999999992	280567.5180000001
216	Nyarugenge	456	1	7	urban	238143.0	142105.62600000002
216	Nyarugenge	456	1	6	urban	1546833.75	327025.1265000001
217	Nyarugenge	455	1	10	urban	1545007.4999999676	8203867.100999795
217	Nyarugenge	455	1	9	urban	53874.375000001375	2687253.825000072
217	Nyarugenge	455	1	8	urban	13295.099999999917	663159.5880000014
217	Nyarugenge	455	1	6	urban	11638691.25	5608617.559500002
217	Nyarugenge	455	1	7	urban	4962286.5	3472478.5019999994
218	Nyarugenge	461	1	10	urban	360501.7500000028	1989478.764000016
218	Nyarugenge	461	1	9	urban	26553.67500000029	1324497.3090000078
218	Nyarugenge	461	1	7	urban	162901.5	116599.488
218	Nyarugenge	461	1	8	urban	4090.800000000007	204049.10399999985
218	Nyarugenge	461	1	4	rural	1278.3750000000002	63765.34499999996
218	Nyarugenge	461	1	5	rural	4748.249999999999	25506.137999999995
218	Nyarugenge	461	1	3	rural	255.675	12753.069
218	Nyarugenge	461	1	6	urban	115053.75	483705.6885
219	Nyarugenge	479	1	6	urban	12840363.75	910022.5664999997
219	Nyarugenge	479	1	8	urban	25056.15000000023	1249800.7620000043
219	Nyarugenge	479	1	9	urban	108004.42499999507	5387260.718999894
219	Nyarugenge	479	1	10	urban	1034022.7499999845	5686046.907000002
219	Nyarugenge	479	1	7	urban	1584454.5	1235225.8259999997
219	Nyarugenge	479	1	4	rural	16838.024999999903	839880.6869999984
219	Nyarugenge	479	1	3	rural	2337.6000000000026	116599.48799999991
219	Nyarugenge	479	1	5	rural	95987.69999999974	541094.4990000023
220	Nyarugenge	449	1	9	urban	49564.4250000012	2472273.519000062
220	Nyarugenge	449	1	10	urban	241795.5000000024	1411946.9250000096
220	Nyarugenge	449	1	8	urban	6939.749999999979	346154.7300000011
220	Nyarugenge	449	1	3	rural	13441.199999999915	670447.0560000013
220	Nyarugenge	449	1	4	rural	83642.24999999895	4172075.4300001417
220	Nyarugenge	449	1	5	rural	407253.75000000634	2357495.898000044
220	Nyarugenge	449	1	1	rural	1647277.5	92915.21699999999
220	Nyarugenge	449	1	2	rural	87660.0	71052.81300000001
220	Nyarugenge	449	1	6	urban	27393.75	13664.0025
221	Nyarugenge	453	1	9	urban	72063.8250000008	3594543.5910001146
221	Nyarugenge	453	1	10	urban	517194.00000000605	2891302.9290000666
221	Nyarugenge	453	1	8	urban	18408.599999999966	918220.9679999971
221	Nyarugenge	453	1	5	rural	88317.44999999972	502835.2920000025
221	Nyarugenge	453	1	4	rural	17860.724999999944	890892.9629999975
221	Nyarugenge	453	1	3	rural	4200.375000000006	209514.70499999984
221	Nyarugenge	453	1	1	rural	27393.75	13664.0025
221	Nyarugenge	453	1	6	urban	60266.25	30060.805500000002
222	Nyarugenge	451	1	9	urban	120569.02499999307	6013982.966999764
222	Nyarugenge	451	1	4	rural	63991.80000000178	3191910.9840000956
222	Nyarugenge	451	1	3	rural	11651.474999999933	581175.5730000028
222	Nyarugenge	451	1	5	rural	267436.05000000296	1532190.1470000162
222	Nyarugenge	451	1	10	urban	526179.1500000088	3006080.550000071
222	Nyarugenge	451	1	1	rural	115053.75	57388.81050000001
222	Nyarugenge	451	1	8	urban	29110.425000000392	1452027.9990000138
222	Nyarugenge	451	1	6	urban	104096.25	51923.209500000004
222	Nyarugenge	451	1	7	urban	54787.5	18218.670000000002
223	Nyarugenge	279	1	10	urban	2167977.8999999533	11508733.838999948
223	Nyarugenge	279	1	9	urban	116660.84999999369	5819043.197999804
223	Nyarugenge	279	1	8	urban	16984.12499999991	847168.1549999983
223	Nyarugenge	279	1	4	rural	40360.12500000084	2013163.0350000402
223	Nyarugenge	279	1	5	rural	238508.25000000154	1335428.5110000062
223	Nyarugenge	279	1	3	rural	4090.800000000007	204049.10399999985
223	Nyarugenge	279	1	1	rural	1554138.75	46457.6085
223	Nyarugenge	279	1	6	urban	4914438.75	1117715.4044999997
223	Nyarugenge	279	1	7	urban	843727.5	818018.283
223	Nyarugenge	279	1	2	rural	7305.0	0.0
224	Nyarugenge	462	1	4	rural	87696.5249999983	4374302.667000106
224	Nyarugenge	462	1	5	rural	360063.45000000455	2044134.774000029
224	Nyarugenge	462	1	3	rural	14829.149999999901	739678.0020000001
224	Nyarugenge	462	1	10	urban	310316.4000000024	1727129.9160000135
224	Nyarugenge	462	1	9	urban	45546.67500000104	2271868.1490000524
224	Nyarugenge	462	1	8	urban	18372.074999999964	916399.1009999971
224	Nyarugenge	462	1	1	rural	49308.75	24595.2045
224	Nyarugenge	462	1	6	urban	1623536.25	245041.11150000003
224	Nyarugenge	462	1	7	urban	54787.5	18218.670000000002
225	Burera	30	22	4	rural	84555.3749999988	4217622.105000138
225	Burera	30	22	3	rural	26991.975000000308	1346359.7130000088
225	Burera	30	22	5	rural	114542.39999999943	670447.0560000016
225	Burera	30	22	1	rural	180798.75	90182.4165
226	Burera	32	22	4	rural	206987.1749999793	10324520.288999854
226	Burera	32	22	3	rural	71515.95000000088	3567215.5860001133
226	Burera	32	22	5	rural	342458.4000000054	2020450.5030000315
226	Burera	32	22	1	rural	3645195.0	360729.6660000001
226	Burera	32	22	2	rural	1493872.5	16396.803000000004
226	Burera	32	22	9	urban	2739.3750000000036	136640.0249999999
226	Burera	32	22	8	urban	657.4499999999998	32793.605999999985
226	Burera	32	22	7	urban	54787.5	18218.670000000002
226	Burera	32	22	10	urban	5332.649999999999	29149.871999999992
227	Burera	36	22	4	rural	172324.94999998482	8595568.50599933
227	Burera	36	22	3	rural	48651.30000000117	2426726.8440000596
227	Burera	36	22	5	rural	327044.8500000054	1920247.8180000288
227	Burera	36	22	1	rural	478477.5	566600.6370000001
227	Burera	36	22	8	urban	1351.4250000000004	67409.07899999995
227	Burera	36	22	9	urban	5661.374999999992	282389.3850000001
227	Burera	36	22	10	urban	9861.75	60121.61099999996
227	Burera	36	22	7	urban	7305.0	0.0
227	Burera	36	22	2	rural	54787.5	18218.670000000002
228	Burera	34	22	4	rural	203225.0999999799	10136867.987999797
228	Burera	34	22	3	rural	63516.97500000176	3168226.7130000945
228	Burera	34	22	5	rural	359186.8500000056	2087859.5820000353
228	Burera	34	22	9	urban	65124.07500000182	3248388.8610000983
228	Burera	34	22	8	urban	35721.45000000065	1781785.9260000293
228	Burera	34	22	10	urban	118998.4499999995	683200.125000001
228	Burera	34	22	1	rural	410906.25	204960.03749999998
228	Burera	34	22	6	urban	213671.25	106579.21949999999
228	Burera	34	22	7	urban	54787.5	18218.670000000002
228	Burera	34	22	2	rural	120532.5	51012.27600000001
229	Burera	27	22	4	rural	120824.69999999303	6026736.035999761
229	Burera	27	22	3	rural	29804.40000000042	1486643.4720000154
229	Burera	27	22	5	rural	197161.95000000132	1151419.9440000008
229	Burera	27	22	1	rural	995306.25	496458.75750000024
229	Burera	27	22	2	rural	65745.0	32793.60600000001
230	Burera	31	22	4	rural	176013.97499998423	8779577.072999386
230	Burera	31	22	5	rural	236901.15000000215	1371865.8510000096
230	Burera	31	22	3	rural	63516.97500000176	3168226.7130000945
230	Burera	31	22	8	urban	5223.074999999996	260526.9809999998
230	Burera	31	22	9	urban	3762.075000000006	187652.30099999986
230	Burera	31	22	7	urban	54787.5	18218.670000000002
230	Burera	31	22	1	rural	1882863.75	210425.63849999997
230	Burera	31	22	6	urban	65745.0	32793.606
230	Burera	31	22	2	rural	1468305.0	0.0
230	Burera	31	22	10	urban	3506.399999999999	21862.403999999995
231	Burera	25	22	4	rural	109574.99999999482	5465600.999999878
231	Burera	25	22	3	rural	30754.050000000458	1534012.0140000177
231	Burera	25	22	5	rural	181821.4500000011	1047573.5249999963
231	Burera	25	22	1	rural	1663713.75	101113.6185
231	Burera	25	22	2	rural	7305.0	0.0
232	Burera	38	22	4	rural	50367.975000001235	2512354.5930000637
232	Burera	38	22	3	rural	15851.849999999891	790690.2779999992
232	Burera	38	22	5	rural	76337.24999999971	455466.75000000227
232	Burera	38	22	9	urban	109.57499999999999	5465.601
232	Burera	38	22	10	urban	803.5500000000001	3643.734
232	Burera	38	22	1	rural	87660.0	43724.808000000005
233	Burera	28	22	4	rural	42551.625000000924	2122475.0550000453
233	Burera	28	22	3	rural	15413.549999999896	768827.8739999996
233	Burera	28	22	5	rural	67352.09999999982	389879.53800000134
233	Burera	28	22	1	rural	525960.0	98380.818
233	Burera	28	22	2	rural	1570575.0	72874.68000000001
234	Burera	39	22	3	rural	26298.00000000028	1311744.2400000072
234	Burera	39	22	4	rural	90253.2749999979	4501833.357000079
234	Burera	39	22	5	rural	156253.95000000016	940083.3719999971
234	Burera	39	22	1	rural	230107.5	114777.62099999998
235	Burera	37	22	5	rural	433697.85000000795	2552435.6670000576
235	Burera	37	22	4	rural	229267.42499997574	11435859.15900019
235	Burera	37	22	3	rural	63626.550000001764	3173692.314000095
235	Burera	37	22	9	urban	122614.42499999274	6116007.518999742
235	Burera	37	22	8	urban	45692.77500000105	2279155.6170000527
