DemandArea_Id	Region	ElArea_Id	LpgArea_Id	Area_Type	Aggregated_Point_Lat	Aggregated_Point_Long	Census_Electricity_Demand	Census_CookingHeating_Demand	Census_Cooking_Demand	Census_Heating_Demand
271	Gicumbi	140	23	urban			0.0	0.0	0.0	0.0
272	Gicumbi	129	23	rural	-1.6051101521511018	30.097014716684154	866847.8250000379	7553460.5819994835	6947729.981999973	605730.5999999564
272	Gicumbi	129	23	urban	-1.6025605633802817	30.07868028169014	22755.075000000055	271458.18299999996	249689.28299999988	21768.899999999987
273	Gicumbi	131	23	rural	-1.5276140501319262	30.082487757255937	1117701.5250000132	14164104.99150097	13028250.54150245	1135854.44999994
273	Gicumbi	131	23	urban			0.0	0.0	0.0	0.0
274	Gicumbi	147	23	rural	-1.5848706600892646	30.055039875499176	7329069.975001607	16885063.35600148	15531008.55600348	1354054.800000068
274	Gicumbi	147	23	urban	-1.5925329416372895	30.073521895808856	6564126.900000537	5147685.208499941	4734879.658499981	412805.5499999845
275	Gicumbi	134	23	rural	-1.757739256295599	30.133687644151564	2090727.5249998702	8121883.085999343	7470569.285999969	651313.7999999467
275	Gicumbi	134	23	urban			0.0	0.0	0.0	0.0
276	Gicumbi	137	23	rural	-1.678121873147599	30.22055174866627	581478.00000002	3166404.84600009	2912483.0459999884	253921.8000000068
276	Gicumbi	137	23	urban			0.0	0.0	0.0	0.0
277	Gicumbi	125	23	rural	-1.6137155331207933	29.993130800566774	886425.2250000641	10585047.269999938	9736206.270000676	848840.9999999173
277	Gicumbi	125	23	urban			0.0	0.0	0.0	0.0
278	Gicumbi	126	23	rural	-1.5541554186299382	30.027579739035883	460288.05000002927	5371774.849499896	4940998.99949998	430775.8499999818
278	Gicumbi	126	23	urban			0.0	0.0	0.0	0.0
279	Gicumbi	124	23	rural	-1.5725467898602228	30.0011969201611	3447996.5249997107	7881396.6419994	7249368.0419999715	632028.5999999502
279	Gicumbi	124	23	urban			0.0	0.0	0.0	0.0
280	Gicumbi	135	23	rural	-1.48645317985914	30.006578040576052	5304562.275001053	18330714.820500642	16860729.67050437	1469985.1500001394
280	Gicumbi	135	23	urban			0.0	0.0	0.0	0.0
281	Gicumbi	128	23	rural	-1.5429477272727272	30.061331937799043	135142.499999996	1595955.4920000194	1467971.8919999946	127983.60000000207
281	Gicumbi	128	23	urban			0.0	0.0	0.0	0.0
282	Gicumbi	139	23	rural	-1.455160717147436	30.04702690304487	3708127.574999874	9358930.778999574	8608415.079000073	750515.6999999324
282	Gicumbi	139	23	urban			0.0	0.0	0.0	0.0
283	Gicumbi	127	23	rural	-1.4873003783102143	29.99385674653216	103329.22499999899	1475712.2700000152	1357371.269999995	118341.00000000159
283	Gicumbi	127	23	urban			0.0	0.0	0.0	0.0
284	Gicumbi	142	23	rural	-1.7219586117418098	30.161597599740514	2795112.149999982	5957505.089999839	5479758.089999979	477746.9999999775
284	Gicumbi	142	23	urban			0.0	0.0	0.0	0.0
285	Gicumbi	144	23	rural	-1.7250510691537762	30.214154344858958	3763609.0499997013	9159436.342499603	8424918.592499988	734517.7499999388
285	Gicumbi	144	23	urban			0.0	0.0	0.0	0.0
286	Gicumbi	133	23	rural	-1.6769091958520836	30.118918411269807	814434.4500000586	9563890.816499643	8796938.866500184	766951.9499999294
286	Gicumbi	133	23	urban			0.0	0.0	0.0	0.0
287	Gicumbi	136	23	rural	-1.6661134567901235	30.154280679012345	241357.1999999965	3033408.5550000845	2790152.0549999885	243256.5000000064
287	Gicumbi	136	23	urban			0.0	0.0	0.0	0.0
288	Gicumbi	132	23	rural	-1.7296479086115992	30.097235219683657	396369.30000000517	5345357.777999922	4916700.37799998	428657.39999998274
288	Gicumbi	132	23	urban			0.0	0.0	0.0	0.0
289	Musanze	311	21	rural	-1.5458976292335114	29.54216475935829	966707.1750000739	10988590.810500106	10107388.66050086	881202.149999916
289	Musanze	311	21	urban	-1.5542551876658663	29.549513496777454	1518599.9249998026	15552367.645501243	14305184.995502923	1247182.6500000132
290	Musanze	316	21	rural	-1.5190194560669457	29.56729513598326	1635479.9249998787	3538976.6475001094	3255177.3974999865	283799.250000004
290	Musanze	316	21	urban	-1.5289514714534955	29.568459210878334	844713.6750000161	2210835.6045000497	2033543.2544999926	177292.350000004
291	Musanze	314	21	rural	-1.5654572152653548	29.607671854502087	493306.65000002173	6313680.088499725	5807370.538499977	506309.5499999706
291	Musanze	314	21	urban	-1.5537791974656812	29.597009609292503	211918.04999999737	1801826.4630000289	1657333.5629999936	144492.9000000026
292	Musanze	301	21	rural	-1.5321923076923079	29.602752009184844	1703781.6749999947	3582701.455500096	3295395.8054999877	287305.65000000293
292	Musanze	301	21	urban	-1.5259355294950285	29.594951193420446	286830.8250000011	4347885.595500108	3999217.945499983	348667.6499999936
293	Musanze	40	21	rural	-1.47991299734748	29.65634854111406	67717.35000000018	746965.470000001	687064.469999998	59900.99999999963
293	Musanze	40	21	urban	-1.5021077494349369	29.64269995156603	21023205.599997595	39442509.6164925	36279517.666506454	3162991.95000069
294	Musanze	308	21	rural	-1.4757364285714287	29.616578214285717	108004.4249999985	1094942.066999998	1007135.9669999967	87806.10000000043
294	Musanze	308	21	urban	-1.4937148373171316	29.62601703573427	19949662.799996484	34365877.220993556	31609992.921010178	2755884.300000657
295	Musanze	310	21	rural	-1.4855980090725807	29.68556756552419	2133607.874999866	7702853.675999456	7085142.87599997	617710.7999999523
295	Musanze	310	21	urban	-1.4892789591745177	29.675731135038134	834742.3500000527	8680285.321499396	7984191.871499968	696093.4499999434
296	Musanze	306	21	rural	-1.508765873015873	29.71262980599647	427159.87500002544	6339186.226499697	5830831.2764999755	508354.94999996945
296	Musanze	306	21	urban	-1.4925795454545456	29.675822727272728	3652.500000000002	81984.01499999994	75409.51500000004	6574.500000000005
297	Musanze	307	21	rural	-1.4919816735112936	29.586109958932237	313640.17500000476	3781284.9585001147	3478054.408499986	303230.55000000104
297	Musanze	307	21	urban	-1.5058010933940775	29.607381617312072	970469.2500000317	8767734.937499547	8064628.687499966	703106.249999949
298	Musanze	305	21	rural	-1.5474516933831506	29.725199216584308	2817465.449999908	15503177.236501338	14259939.286503077	1243237.950000005
298	Musanze	305	21	urban	-1.5242516853932584	29.67457528089888	13477.72499999999	171255.49799999988	157522.09800000017	13733.400000000021
299	Musanze	315	21	rural	-1.4483562236480294	29.641587277726856	1062804.4500000319	10728063.82949999	9867753.979500748	860309.84999992
299	Musanze	315	21	urban	-1.458365306122449	29.617890986394556	347937.15000001795	4437157.078500091	4081330.5284999833	355826.54999999277
300	Musanze	304	21	rural	-1.5631727686185333	29.665868050028426	716437.8750000527	9834438.065999713	9045790.266000316	788647.7999999261
300	Musanze	304	21	urban	-1.5777442340791739	29.637712966150314	178935.97499999558	3224704.5900000953	2966107.5899999877	258597.0000000071
301	Musanze	303	21	rural	-1.5243441058941058	29.669455594405594	331537.425000013	3917924.9835001174	3603736.933499985	314188.0499999991
301	Musanze	303	21	urban	-1.5143669588080633	29.655669412795792	734115.975000003	5005579.582499995	4604169.832499982	401409.74999999016
302	Musanze	309	21	rural	-1.5496918253079508	29.63869798432251	1759080.5249999387	1795449.928500027	1651468.378499994	143981.55000000246
302	Musanze	309	21	urban	-1.5396281329923274	29.63555898628226	592472.0250000496	8171073.4949993435	7515814.994999968	655258.4999999467
303	Musanze	312	21	rural	-1.489029928216455	29.54500404932818	2250670.4999996023	10298103.217499845	9472272.96750054	825830.2499999204
303	Musanze	312	21	urban	-1.47676	29.58964307692308	6976.27499999999	123886.95599999992	113952.1560000002	9934.800000000012
304	Musanze	313	21	rural	-1.440550982142857	29.542873883928575	2239786.050000018	8484434.618999347	7804046.918999967	680387.6999999434
304	Musanze	313	21	urban	-1.4466236363636364	29.575407272727272	31922.850000000002	115688.55449999993	106411.20450000011	9277.350000000008
305	Musanze	302	21	rural	-1.4502929351316634	29.58316082209377	4298846.40000013	9152148.874499645	8418215.524499983	733933.3499999419
305	Musanze	302	21	urban	-1.4516111753109098	29.593073553444402	2195371.6499998034	8938079.501999456	8221312.901999966	716766.5999999385
306	Rulindo	525	19	rural	-1.6614931176044434	29.920085812605652	2298116.4749998483	16153583.75550136	14858188.105503121	1295395.6500000411
306	Rulindo	525	19	urban			0.0	0.0	0.0	0.0
307	Rulindo	515	19	rural	-1.7275510885773933	29.923131494184315	2640282.6749996664	13029081.850500666	11984247.70050186	1044834.1499998879
307	Rulindo	515	19	urban	-1.7655561240310076	29.933197984496125	92883.07499999773	1196966.6190000023	1100978.9189999963	95987.70000000072
308	Rulindo	530	19	rural	-1.6204546523261631	29.919520310155075	574940.0250000373	7494249.904499474	6893267.554499972	600982.3499999554
308	Rulindo	530	19	urban			0.0	0.0	0.0	0.0
309	Rulindo	527	19	rural	-1.6497487455197133	29.95664540023895	71223.75000000035	1554052.5510000165	1429429.2509999946	124623.30000000175
309	Rulindo	527	19	urban			0.0	0.0	0.0	0.0
310	Rulindo	529	19	rural	-1.7619994044396317	30.061402869518137	240078.82499999594	3476122.2360001053	3197363.4359999867	278758.80000000464
310	Rulindo	529	19	urban			0.0	0.0	0.0	0.0
311	Rulindo	518	19	rural	-1.7071792395693137	30.030852271197844	2605876.12499953	12185557.429500407	11208367.579501342	977189.8499999056
311	Rulindo	518	19	urban			0.0	0.0	0.0	0.0
312	Rulindo	528	19	rural	-1.7892286855482933	30.048263689179375	970432.7250000148	2758306.6380000664	2537111.2379999906	221195.4000000055
312	Rulindo	528	19	urban	-1.7814214645135809	30.042014905320485	49527.90000000009	449090.21550000255	413076.56549999915	36013.649999999834
313	Rulindo	519	19	rural	-1.7545417167167165	30.018716266266267	1405847.2500000352	7803967.294499483	7178147.944499971	625819.3499999554
313	Rulindo	519	19	urban			0.0	0.0	0.0	0.0
314	Rulindo	524	19	rural	-1.765949152542373	29.97749142857143	1785159.3749998542	3929767.119000122	3614629.418999985	315137.69999999873
314	Rulindo	524	19	urban			0.0	0.0	0.0	0.0
315	Rulindo	516	19	rural	-1.712412088607595	29.96952835443038	663805.3500000214	3019744.5525000836	2777583.802499989	242160.75000000634
315	Rulindo	516	19	urban			0.0	0.0	0.0	0.0
316	Rulindo	517	19	rural	-1.6574715585348336	30.024839980847496	2209579.87499966	7902348.112499412	7268639.362499971	633708.7499999506
316	Rulindo	517	19	urban			0.0	0.0	0.0	0.0
317	Rulindo	521	19	rural	-1.6326574313408724	30.044955088852987	373504.6500000144	4659424.852500046	4285774.102499982	373650.74999999045
317	Rulindo	521	19	urban			0.0	0.0	0.0	0.0
318	Rulindo	531	19	rural	-1.787255462184874	29.96568655462185	10226.99999999998	225911.50799999983	207795.10799999995	18116.40000000001
318	Rulindo	531	19	urban			0.0	0.0	0.0	0.0
319	Rulindo	520	19	rural	-1.8163662694775435	30.067607118851207	524133.75000003434	6222586.73849974	5723582.188499976	499004.54999997217
319	Rulindo	520	19	urban	-1.8228861547935977	30.060024830577508	106981.72499999883	989273.7809999964	909941.480999997	79332.30000000006
320	Rulindo	522	19	rural	-1.7845930693069307	30.06970792079208	6501.449999999992	185830.43399999986	170928.23400000014	14902.200000000024
320	Rulindo	522	19	urban			0.0	0.0	0.0	0.0
321	Rulindo	526	19	rural	-1.8008692307692309	30.001438461538463	730.4999999999999	23684.270999999993	21784.971	1899.2999999999995
321	Rulindo	526	19	urban			0.0	0.0	0.0	0.0
322	Rulindo	523	19	rural	-1.7915555555555556	29.946787037037037	7268.47499999999	198583.50299999985	182658.60300000006	15924.900000000027
322	Rulindo	523	19	urban			0.0	0.0	0.0	0.0
323	Karongi	214	12	rural	-2.0796831136444602	29.43195856786605	1603484.0249996737	10974926.808000019	10094820.408000883	880106.3999999113
323	Karongi	214	12	urban	-2.0700856873822975	29.36477066854991	4406047.275000101	5018332.65149995	4615900.201499984	402432.44999998965
324	Karongi	213	12	rural	-2.124606626630772	29.413041230068337	4634182.425000373	9526542.542999623	8762585.643000156	763956.8999999336
324	Karongi	213	12	urban	-2.131537333333333	29.348189333333334	133718.02499999985	186741.3674999999	171766.1175	14975.250000000013
325	Karongi	215	12	rural	-2.092898350253807	29.469916700507614	1296089.624999938	7714695.811499426	7096035.361499973	618660.4499999522
325	Karongi	215	12	urban	-2.0555336065573773	29.414103278688522	19650.449999999993	225911.50799999983	207795.10799999995	18116.400000000016
326	Karongi	207	12	rural	-2.0662770757180158	29.44999864229765	1071278.2499999863	3955273.2570001134	3638090.156999986	317183.10000000196
326	Karongi	207	12	urban	-2.056637177419355	29.40282677419355	1190459.3249999764	2589783.940500054	2382102.7904999913	207681.15000000424
327	Karongi	217	12	rural	-2.1158303266840126	29.475709684880023	367441.5000000249	6416615.573999685	5902051.373999975	514564.19999996794
327	Karongi	217	12	urban	-2.0642420289855075	29.407347826086955	120532.49999999981	168522.69749999992	155008.44750000007	13514.250000000013
328	Karongi	209	12	rural	-2.0950996376811597	29.502304855072463	345088.2000000011	5305276.703999952	4879833.503999981	425443.1999999844
328	Karongi	209	12	urban	-2.062198571428571	29.410082857142857	761327.1000000015	537450.7650000026	494351.2649999992	43099.499999999854
329	Karongi	241	12	rural	-2.094960867979577	29.3602102297593	3972568.574999905	10947598.802999923	10069683.90300072	877914.899999921
329	Karongi	241	12	urban	-2.0787198568019094	29.351647589498807	1545336.2250000047	5124000.937500025	4713094.687499983	410906.24999999866
330	Karongi	220	12	rural	-2.1189419098822326	29.319373732718894	3411325.42499989	8059028.6744994465	7412755.324499972	646273.3499999553
330	Karongi	220	12	urban	-2.0740900793650794	29.38633253968254	622933.8750000062	1051217.2589999961	966917.5589999967	84299.7000000003
331	Karongi	205	12	rural	-2.1311608834827145	29.344259218950064	151140.4499999956	2892213.86250008	2660280.112499989	231933.75000000614
331	Karongi	205	12	urban	-2.1380333333333335	29.352002898550722	80281.9499999999	155769.6284999999	143278.07850000012	12491.550000000012
332	Karongi	262	12	rural	-2.1851775040518637	29.53628602917342	945887.9250000216	5822686.9319998	5355751.331999978	466935.599999975
332	Karongi	262	12	urban			0.0	0.0	0.0	0.0
333	Karongi	206	12	rural	-2.239338509437634	29.428081338781865	945741.8250000573	9701441.774999684	8923459.275000233	777982.49999993
333	Karongi	206	12	urban			0.0	0.0	0.0	0.0
334	Karongi	208	12	rural	-2.1744297285269245	29.5037492211838	231605.02499999458	4153856.7600001367	3820748.759999984	333107.9999999961
334	Karongi	208	12	urban			0.0	0.0	0.0	0.0
335	Karongi	216	12	rural	-2.212374648711944	29.499011094847774	1177565.999999913	6486757.453499668	5966568.403499976	520189.04999996943
335	Karongi	216	12	urban			0.0	0.0	0.0	0.0
336	Karongi	210	12	rural	-2.1559909444112373	29.516479826658696	621874.6500000415	6296372.351999707	5791450.751999976	504921.59999997
336	Karongi	210	12	urban			0.0	0.0	0.0	0.0
337	Karongi	211	12	rural	-2.1544870239149687	29.542318201948625	308380.575000013	4208512.7700001355	3871021.7699999837	337490.9999999953
337	Karongi	211	12	urban			0.0	0.0	0.0	0.0
338	Karongi	204	12	rural	-2.178861637376768	29.410909644234888	269189.24999999604	4325112.258000112	3978270.8579999832	346841.3999999944
338	Karongi	204	12	urban	-2.045578813559322	29.408651694915253	15048.299999999992	222267.77399999983	204443.57399999994	17824.20000000001
339	Karongi	202	12	rural	-2.1694891365556077	29.38393399812295	4186166.774999822	8522693.825999338	7839238.02599997	683455.7999999429
339	Karongi	202	12	urban	-2.073815680473373	29.394915088757394	131891.77499999935	673179.8565000008	619195.9064999984	53983.949999999706
340	Karongi	218	12	rural	-2.110122265625	29.536169296875	431506.35000002605	4812461.680500017	4426538.530499982	385923.1499999887
340	Karongi	218	12	urban	-2.059822857142857	29.41774285714286	4602.149999999999	69230.94599999997	63679.146	5551.800000000002
341	Karongi	219	12	rural	-2.116790912667191	29.531935798583792	2707379.099999902	9996584.22899976	9194933.529000329	801650.699999928
341	Karongi	219	12	urban			0.0	0.0	0.0	0.0
342	Karongi	203	12	rural	-2.163234612853696	29.33714228997587	4055516.8499998585	9306096.635999637	8559817.836000053	746278.7999999368
342	Karongi	203	12	urban	-2.0755513513513515	29.379214414414413	10701.824999999988	213158.43899999984	196064.73900000006	17093.700000000023
343	Karongi	212	12	rural	-2.234487198275862	29.369494655172414	2149130.99999987	9109334.999999529	8378834.999999967	730499.9999999366
343	Karongi	212	12	urban	-2.0440907407407405	29.412750000000003	5296.124999999998	102024.55199999992	93842.95200000012	8181.600000000008
344	Ngororero	336	16	rural	-1.9728703508309153	29.551997625956215	4042440.899999793	7160848.243499534	6586602.193499973	574246.0499999607
344	Ngororero	336	16	urban			0.0	0.0	0.0	0.0
345	Ngororero	349	16	rural	-1.9127271344232515	29.545600317892823	512117.02500004054	8171984.428499331	7516652.878499968	655331.5499999464
345	Ngororero	349	16	urban			0.0	0.0	0.0	0.0
346	Ngororero	340	16	rural	-1.9371770259208732	29.581053315143247	494840.7000000311	6818337.247499609	6271557.997499974	546779.2499999634
346	Ngororero	340	16	urban			0.0	0.0	0.0	0.0
347	Ngororero	350	16	rural	-2.0097805510907003	29.58545359357061	1795934.2500000417	8320466.588999331	7653227.888999969	667238.6999999449
347	Ngororero	350	16	urban			0.0	0.0	0.0	0.0
348	Ngororero	341	16	rural	-1.9768869715501196	29.610986040946557	866884.3500000295	7050625.289999552	6485218.289999973	565406.9999999607
348	Ngororero	341	16	urban	-1.9464000000000001	29.62375	73.05	3643.734	3351.534	292.2
349	Ngororero	355	16	rural	-1.9206684310920363	29.6452056509299	4517850.300000266	8059028.674499392	7412755.324499971	646273.3499999502
349	Ngororero	355	16	urban	-1.9406490241102181	29.62620528128588	645981.1499999993	1699801.9110000217	1563490.6109999944	136311.3000000021
350	Ngororero	344	16	rural	-1.9109083633093524	29.61616372901679	550468.2750000338	6253558.477499723	5752070.227499977	501488.2499999703
350	Ngororero	344	16	urban			0.0	0.0	0.0	0.0
351	Ngororero	337	16	rural	-1.9143969101123597	29.512948244382024	119875.04999999769	2622577.546500067	2412266.59649999	210310.95000000516
351	Ngororero	337	16	urban			0.0	0.0	0.0	0.0
352	Ngororero	348	16	rural	-1.9604092617449662	29.65218395973154	168307.1999999959	2775614.3745000754	2553031.02449999	222583.35000000565
352	Ngororero	348	16	urban			0.0	0.0	0.0	0.0
353	Ngororero	352	16	rural	-1.8475882473458747	29.572852188489477	646455.9750000634	9983831.15999974	9183203.160000386	800627.9999999232
353	Ngororero	352	16	urban			0.0	0.0	0.0	0.0
354	Ngororero	338	16	rural	-1.802768957617411	29.583571993127148	210566.62499999575	3242923.2600000952	2982865.2599999877	260058.0000000071
354	Ngororero	338	16	urban			0.0	0.0	0.0	0.0
355	Ngororero	354	16	rural	-1.8555891309332722	29.614266246273793	1979545.4249999167	8522693.82599936	7839238.02599997	683455.7999999428
355	Ngororero	354	16	urban	-1.8515033309709426	29.630654996456414	2401993.574999919	2768326.9065000704	2546327.9564999905	221998.95000000575
356	Ngororero	353	16	rural	-1.7880410310436858	29.61579945217025	3111199.499999585	13815217.461000757	12707341.161002073	1107876.2999999176
356	Ngororero	353	16	urban	-1.782385168178606	29.60755256092255	5807.474999999993	162146.16299999988	149143.2630000002	13002.90000000002
357	Ngororero	345	16	rural	-1.784900520156047	29.54614543934609	756286.6500000576	10093143.179999791	9283749.180000447	809393.999999924
357	Ngororero	345	16	urban	-1.7465310856372218	29.538891975724884	1677264.5249999468	2785634.6430000747	2562247.7429999895	223386.90000000564
358	Ngororero	335	16	rural	-1.866087490247074	29.53214587776333	1287652.3500000222	7312974.137999536	6726528.737999973	586445.3999999587
358	Ngororero	335	16	urban			0.0	0.0	0.0	0.0
359	Ngororero	347	16	rural	-1.8267687187039763	29.64872388807069	468250.5000000393	6375623.566499704	5864346.616499975	511276.94999996945
359	Ngororero	347	16	urban	-1.83822077294686	29.63018888888889	79624.49999999981	404454.4740000015	372020.27399999934	32434.199999999895
360	Ngororero	351	16	rural	-1.7622295935647756	29.58312988992379	1528717.3499999545	4615700.044500043	4245555.694499983	370144.34999999095
360	Ngororero	351	16	urban	-1.74909	29.54146	620.9249999999998	18218.67	16757.670000000002	1460.9999999999998
361	Ngororero	346	16	rural	-1.763970578980491	29.646465859030837	572164.1250000162	6645259.88249972	6112360.132499979	532899.7499999752
361	Ngororero	346	16	urban			0.0	0.0	0.0	0.0
362	Ngororero	356	16	rural	-1.8160387209541435	29.50482009047913	1356648.0749998987	9355287.04499964	8605063.545000074	750223.4999999357
362	Ngororero	356	16	urban			0.0	0.0	0.0	0.0
363	Ngororero	334	16	rural	-1.8826341686320753	29.495641686320756	1056339.524999985	6553255.598999722	6027733.898999976	525521.6999999698
363	Ngororero	334	16	urban			0.0	0.0	0.0	0.0
364	Ngororero	342	16	rural	-1.872920500305064	29.64661317876754	929122.9500000249	3344036.8785000998	3075870.3284999877	268166.5500000064
364	Ngororero	342	16	urban	-1.8546	29.63288	2191.500000000002	47368.54199999997	43569.942	3798.5999999999985
365	Ngororero	339	16	rural	-2.0456316581632654	29.580079540816328	1263911.0999999668	7453257.896999517	6855562.796999972	597695.0999999583
365	Ngororero	339	16	urban			0.0	0.0	0.0	0.0
366	Ngororero	343	16	rural	-2.0497283333333334	29.615463027210883	383366.4000000181	5464690.066499881	5026463.116499979	438226.94999998045
366	Ngororero	343	16	urban			0.0	0.0	0.0	0.0
367	Nyabihu	361	15	rural	-1.6657802053256336	29.492231665062558	414522.22500001447	5796269.860499821	5331452.710499979	464817.14999997645
367	Nyabihu	361	15	urban	-1.6413666666666666	29.4031	109.57499999999999	5465.601	5027.301	438.29999999999995
368	Nyabihu	364	15	rural	-1.6349110287303057	29.439373493975904	1166718.0750000167	4398897.871500108	4046139.4214999843	352758.4499999975
368	Nyabihu	364	15	urban	-1.6211207475209763	29.442714874141878	2748652.3499998613	14929289.13150109	13732072.681502687	1197216.4499999671
369	Nyabihu	359	15	rural	-1.729294296788483	29.517474787744558	2176269.0749995727	10091321.312999798	9282073.413000451	809247.8999999221
369	Nyabihu	359	15	urban	-1.7418196825396823	29.541246984126985	85176.2999999992	605770.7775000022	557192.5274999986	48578.24999999974
370	Nyabihu	363	15	rural	-1.5790283782043024	29.433694061574133	1216355.549999977	14557628.263501089	13390216.213502614	1167412.0499999586
370	Nyabihu	363	15	urban	-1.5855910965323337	29.442455763823805	431323.72500002594	6121473.119999735	5630577.119999977	490895.99999997125
371	Nyabihu	358	15	rural	-1.6061329142857144	29.505515111111112	1110615.6750000615	14732527.495501013	13551089.84550263	1181437.649999965
371	Nyabihu	358	15	urban	-1.5980156799425906	29.51408647290994	3112879.6499997596	10709845.159499979	9850996.309500724	858848.8499999184
372	Nyabihu	369	15	rural	-1.7143440264572136	29.613811699049197	1083623.6999999876	4661246.719500034	4287449.869499983	373796.84999998927
372	Nyabihu	369	15	urban	-1.679992857142857	29.611560714285712	2301.075000000001	52834.142999999975	48597.243	4236.899999999999
373	Nyabihu	362	15	rural	-1.6583338449731388	29.62381859810693	2775461.6999999075	7654574.200499507	7040735.050499973	613839.149999957
373	Nyabihu	362	15	urban	-1.6909149779735682	29.63274522760646	902678.8500000042	1449295.198500014	1333072.6484999957	116222.5500000015
374	Nyabihu	360	15	rural	-1.612720640788663	29.602835304990755	565662.6750000468	9037371.253499484	8312642.203499965	724729.0499999351
374	Nyabihu	360	15	urban	-1.5943415887850467	29.63078364485981	26407.57500000017	398988.8730000018	366992.97299999924	31995.899999999878
375	Nyabihu	368	15	rural	-1.6595328114807566	29.56717697325506	742735.8750000516	8611054.37549936	7920512.725499969	690541.6499999416
375	Nyabihu	368	15	urban	-1.58325	29.473205555555555	1680.1500000000003	32793.605999999985	30163.806	2629.7999999999993
376	Nyabihu	367	15	rural	-1.714401551234433	29.58124950841162	4304361.674999907	8699414.92499936	8001787.424999967	697627.499999943
376	Nyabihu	367	15	urban	-1.68955	29.50985	73.05	3643.734	3351.534	292.2
377	Nyabihu	365	15	rural	-1.683575809163514	29.526460172341316	2059462.1249996854	9293343.56699954	8548087.467000054	745256.0999999308
377	Nyabihu	365	15	urban	-1.6863638378937047	29.516856688817114	241466.77499999775	2079661.1805000396	1912888.0304999924	166773.1500000032
378	Nyabihu	366	15	rural	-1.6056264945336125	29.5546270760642	630458.0250000444	8049919.339499376	7404376.489499969	645542.8499999479
378	Nyabihu	366	15	urban	-1.5777777070063694	29.53523184713376	15705.749999999973	298786.1880000003	274825.78799999977	23960.399999999965
379	Nyamasheke	426	18	rural	-2.412115618181818	29.079787854545454	5158206.600000324	11086060.695000079	10197042.19500093	889018.4999999157
379	Nyamasheke	426	18	urban	-2.4186411764705884	29.011829411764705	1387.9500000000003	30971.738999999987	28488.039	2483.6999999999994
380	Nyamasheke	423	18	rural	-2.518444674607285	29.04226050405662	3028470.374999615	10918448.931000069	10042871.63100085	875577.2999999144
380	Nyamasheke	423	18	urban	-2.5161244186046514	29.018916279069767	64612.72500000041	788868.4109999993	725607.1109999977	63261.29999999956
381	Nyamasheke	357	18	rural	-2.445550181629476	29.031279190451478	1896377.999999943	3940698.32100011	3624684.020999986	316014.2999999988
381	Nyamasheke	357	18	urban	-2.4253074074074075	29.01283148148148	5807.474999999995	98380.81799999993	90491.4180000001	7889.400000000008
382	Nyamasheke	425	18	rural	-2.4023083224115336	29.158985222804716	2100224.024999908	6210744.60299977	5712689.702999981	498054.89999997267
382	Nyamasheke	425	18	urban	-2.3447	29.0154	292.2	1821.867	1675.767	146.1
383	Nyamasheke	427	18	rural	-2.3972460493484893	29.20882101469365	8168195.3250001455	13978274.557500722	12857322.307502063	1120952.2499999318
383	Nyamasheke	427	18	urban	-2.3627333333333334	29.090883333333334	474.82499999999993	10931.202	10054.602	876.6
384	Nyamasheke	422	18	rural	-2.475141003706872	29.005831822070146	2004418.949999796	6545057.197499663	6020192.947499975	524864.2499999665
384	Nyamasheke	422	18	urban	-2.5042141379310343	29.012439999999998	46752.00000000012	539272.6320000034	496027.0319999987	43245.59999999977
385	Nyamasheke	416	18	rural	-2.4090463238047684	29.003562826114095	5392441.425000566	15762793.284001369	14498736.084003067	1264057.2000000258
385	Nyamasheke	416	18	urban	-2.4044822535250088	29.01246053719512	313347.9750000068	3654665.202000116	3361588.601999987	293076.60000000225
386	Nyamasheke	240	18	rural	-2.3556973088235296	29.137649926470587	4198073.9249997195	13731411.57900085	12630255.879002178	1101155.6999999243
386	Nyamasheke	240	18	urban	-2.336271111111111	29.128245795206972	1274832.0749999422	4654870.185000037	4281584.684999984	373285.4999999907
387	Nyamasheke	424	18	rural	-2.343031774947606	29.028778607125584	6764904.825000231	12811368.74400039	11783993.544001367	1027375.1999999043
387	Nyamasheke	424	18	urban	-2.346367100130039	29.01535409622887	78309.59999999945	1413768.7920000118	1300395.1919999951	113373.60000000143
388	Nyamasheke	421	18	rural	-2.3134044889234358	29.235126195102993	3615865.424999745	10463893.11449989	9624767.764500618	839125.3499999227
388	Nyamasheke	421	18	urban	-2.335081818181818	29.13531818181818	913.1249999999998	20040.536999999997	18433.437	1607.0999999999997
389	Nyamasheke	417	18	rural	-2.29443753449862	29.254523765716037	6419962.725000414	7006900.481999618	6444999.881999976	561900.5999999655
389	Nyamasheke	417	18	urban	-2.3111	29.14384	438.2999999999999	9109.335	8378.835000000001	730.5
390	Nyamasheke	429	18	rural	-2.334856877141459	29.190446255506608	3241045.8749998813	4571064.3030000655	4204499.402999985	366564.89999999217
390	Nyamasheke	429	18	urban	-2.3261708333333333	29.136182291666668	19285.200000000033	184008.56699999986	169252.46700000012	14756.100000000024
391	Nyamasheke	418	18	rural	-2.245315615727003	29.219085960682495	8231054.850001058	11244563.124000043	10342833.92400094	901729.199999916
391	Nyamasheke	418	18	urban			0.0	0.0	0.0	0.0
392	Nyamasheke	419	18	rural	-2.2156753182461104	29.275264692362093	5247218.025000798	11576142.91800027	10647823.518001094	928319.3999999169
